Date;Time;Time Zone;Name;Transaction ID;Reference Txn ID;Type;Status;Currency;Gross;Fee;Net;Invoice ID
12/06/2026;19:28:28;GMT;Jürgen Müller;3WGK83DCMV5TJ3M0Z;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502130
12/06/2026;20:03:40;GMT;Céline Marchand;XLLGYXH74F2AGPY8J;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503631
13/06/2026;09:16:28;GMT;María Álvarez;K82MMX0GTL53Q3CSH;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-502475
13/06/2026;09:22:18;GMT;Jürgen Müller;NEDZ4N3QW6MLJ83E0;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503149
13/06/2026;09:32:44;GMT;Renée Böhm;TFBT5DFXW84U2F7V4;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503511
13/06/2026;09:42:56;GMT;Søren Kjær;761MC7T1JUAA6J39W;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503529
13/06/2026;09:44:40;GMT;María Álvarez;R34N7EJF7BT8E9ELJ;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502551
13/06/2026;10:08:31;GMT;Søren Kjær;X485GX8VXFWS4S14C;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-502509
13/06/2026;10:12:07;GMT;Renée Böhm;FRVYM8P6HK7SQ17UW;;Website Payment;Denied;EUR;9,99;0,00;0,00;ORD-503061
13/06/2026;10:28:47;GMT;Søren Kjær;N2XNS5N3CLRT2ZUGB;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-502155
13/06/2026;10:39:52;GMT;Nuño Ibáñez;JLPWZA1292DTU4N63;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503716
13/06/2026;10:44:11;GMT;María Álvarez;T4WQK0Q2QCLZEU8HG;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503302
13/06/2026;10:59:01;GMT;Jürgen Müller;800NABHD2EFTKFCZQ;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503848
13/06/2026;11:14:34;GMT;Jürgen Müller;R3B85SBPALYU7ZV8T;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503807
13/06/2026;11:37:54;GMT;Céline Marchand;Y13J28MVGZ5PDLU6X;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503444
13/06/2026;11:44:16;GMT;Céline Marchand;LFTSWG8B2QUPR063X;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502415
13/06/2026;11:54:34;GMT;Céline Marchand;QCQ8US918AWDBZR25;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503811
13/06/2026;11:58:32;GMT;José García;UCZF3XRSPW4ZZ507S;;Website Payment;Completed;GBP;21,99;-0,94;21,05;ORD-503084
13/06/2026;12:11:42;GMT;José García;P3YSFM4NPGPMF87VR;;Website Payment;Denied;EUR;24,99;0,00;0,00;ORD-502269
13/06/2026;12:28:46;GMT;Céline Marchand;BES2RSWBP3HZR0P1B;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-502930
13/06/2026;12:35:44;GMT;María Álvarez;WLU41ZX95J6RNHLAA;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502701
13/06/2026;12:36:21;GMT;Céline Marchand;ZC4XYU3L4SLHZ3SWA;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503571
13/06/2026;12:49:08;GMT;Agnès Rousseau;211DNVPJ0D2QDMP9D;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-502640
13/06/2026;12:53:16;GMT;José García;9D8AKWL7SYTL139ZV;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503301
13/06/2026;12:53:26;GMT;Émilie Laurent;NUBHMG73LRBPQTF45;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502165
13/06/2026;13:01:04;GMT;Nuño Ibáñez;QT8NRJ8HGS3WCZ6LZ;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503095
13/06/2026;13:06:47;GMT;Émilie Laurent;9R09N7PYWDAPA567E;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503162
13/06/2026;13:07:35;GMT;Jürgen Müller;67R3CP5VTGK1N353B;;Website Payment;Denied;EUR;9,99;0,00;0,00;ORD-503722
13/06/2026;13:24:49;GMT;Søren Kjær;VM09HP87GQ00BZ8FG;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502206
13/06/2026;13:25:13;GMT;María Álvarez;KUASKVFDQDCN8JFLV;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502133
13/06/2026;13:32:45;GMT;José García;6TPCEK24ZTA0HME8J;;Website Payment;Completed;GBP;54,99;-1,89;53,10;ORD-503193
13/06/2026;14:27:09;GMT;Søren Kjær;ZT2N19M24EV1LR355;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503739
13/06/2026;14:48:33;GMT;Agnès Rousseau;BVD0D2SV3LCGPR0FW;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-503479
13/06/2026;15:15:53;GMT;Renée Böhm;CGNF5NU4XL0U3ZDQU;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503851
13/06/2026;15:38:24;GMT;Jürgen Müller;6HLPEZ4L3K8K6B09K;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-503451
13/06/2026;15:40:25;GMT;Nuño Ibáñez;GB6AQ8XGQMQEEWNW9;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503104
13/06/2026;15:47:48;GMT;Émilie Laurent;87D7QCLMFP1WWPZVV;UT4ZT7UNT25K8EU9A;Refund;Refunded;GBP;-4,49;0,00;-4,49;ORD-502295
13/06/2026;15:51:52;GMT;Søren Kjær;WGDTYZG83N1UJZZX6;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502507
13/06/2026;16:09:34;GMT;María Álvarez;8Y8S0WDQTHC23Z0SN;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503819
13/06/2026;16:11:32;GMT;Émilie Laurent;T93HUS3ARFER87FM8;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502728
13/06/2026;16:12:51;GMT;Renée Böhm;36QEABKH6TETZ7T34;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502731
13/06/2026;16:24:34;GMT;François Dubois;FK1XPL24B50UDYN1N;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502294
13/06/2026;16:47:16;GMT;José García;ZHYW09NQQ75T2WG7W;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503620
13/06/2026;16:51:30;GMT;Jürgen Müller;G94VF6RMAU1TUX7MB;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503121
13/06/2026;16:59:37;GMT;Renée Böhm;YJQF78G02TTTRXXKS;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503657
13/06/2026;17:13:53;GMT;Renée Böhm;CYY0QM5L1EQ6U39AN;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502594
13/06/2026;17:22:35;GMT;Agnès Rousseau;ZFU5DLC6P7GQP6589;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502973
13/06/2026;18:08:33;GMT;Agnès Rousseau;PRXV60JLDZ72QLH2W;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502854
13/06/2026;18:11:48;GMT;Agnès Rousseau;LJTKASEP3GGUYBT6J;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-503503
13/06/2026;18:12:19;GMT;François Dubois;377T5K1FV98NEQRAG;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-503635
13/06/2026;18:29:58;GMT;María Álvarez;C1EWKVG1K5QBEN1QF;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502361
13/06/2026;18:35:33;GMT;Renée Böhm;7MET4RH9WDHMNHBZW;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-503782
13/06/2026;18:44:16;GMT;Nuño Ibáñez;936CZG7SJ6S2XNNUZ;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-503601
13/06/2026;18:45:15;GMT;María Álvarez;0G4BLTB2D31U1GTY7;;Website Payment;Denied;GBP;4,49;0,00;0,00;ORD-503599
13/06/2026;18:54:04;GMT;Renée Böhm;YVD4776D3P17W81LN;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-503801
13/06/2026;18:54:41;GMT;Jürgen Müller;QQEY32NBWT3QF6CHP;;Website Payment;Completed;GBP;21,99;-0,94;21,05;ORD-502298
13/06/2026;19:18:33;GMT;José García;JZRRLB0Q3X4JZDD3P;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503432
13/06/2026;19:25:56;GMT;José García;FNCQUFC6G3ZEH6HV3;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502869
13/06/2026;19:36:19;GMT;Søren Kjær;8XUMZGS6ZDRXT1ACM;;Website Payment;Completed;GBP;54,99;-1,89;53,10;ORD-503535
13/06/2026;19:39:54;GMT;María Álvarez;VVT3GVA4JTMA0UZ8P;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503581
13/06/2026;19:49:30;GMT;Renée Böhm;89ZRSCQR3HGW9KZ6V;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502769
13/06/2026;19:54:20;GMT;Renée Böhm;RWRCW2RMEYHEEP2TQ;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502827
13/06/2026;20:25:23;GMT;José García;7BYP7HVMTC69JDADJ;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-503109
14/06/2026;07:21:45;GMT;Agnès Rousseau;0KZ4TUN958N627198;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502632
14/06/2026;07:22:06;GMT;Nuño Ibáñez;L2NB5EM5AC2QAP0HQ;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502948
14/06/2026;07:52:33;GMT;Émilie Laurent;5092CFSQR26BMPTZR;;Website Payment;Denied;EUR;9,99;0,00;0,00;ORD-503099
14/06/2026;07:53:37;GMT;Renée Böhm;C0BW23VF89Q81L8VV;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-503343
14/06/2026;08:12:53;GMT;Agnès Rousseau;Z6BHKUKKH9VMPYMXH;;Website Payment;Denied;EUR;9,99;0,00;0,00;ORD-502385
14/06/2026;08:34:08;GMT;Émilie Laurent;E4UMM60CG75YBX7XN;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-503817
14/06/2026;08:35:52;GMT;Søren Kjær;TD90ST333G4SDE0N0;;Website Payment;Denied;EUR;24,99;0,00;0,00;ORD-503254
14/06/2026;08:39:20;GMT;José García;XXSL4MT8Y9N4X2JR0;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503762
14/06/2026;08:46:32;GMT;Céline Marchand;JA0A0RPX6P2GQTMUM;21A8CD6GC8RDFY0CA;Refund;Refunded;EUR;-9,99;0,00;-9,99;ORD-502914
14/06/2026;09:14:01;GMT;François Dubois;6KT7NK650S7WND0W1;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503602
14/06/2026;09:23:00;GMT;Nuño Ibáñez;YYEE5S6XRYNLDL8FH;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503002
14/06/2026;09:29:17;GMT;Émilie Laurent;1QG7BW3RTPFK9TNL5;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503174
14/06/2026;09:31:32;GMT;Jürgen Müller;W5Q82ZU0HZUYJ9Z4W;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-503872
14/06/2026;09:41:40;GMT;François Dubois;XRN4FGWNC3Y995KQL;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502147
14/06/2026;09:44:29;GMT;Jürgen Müller;1731H07RMVQEY2RR3;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502265
14/06/2026;10:05:44;GMT;Nuño Ibáñez;TB84D8C3MH2EBJ6QB;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503791
14/06/2026;10:09:37;GMT;Nuño Ibáñez;4VCNLM4WFQFLRPLDL;;Website Payment;Denied;EUR;24,99;0,00;0,00;ORD-503630
14/06/2026;10:14:45;GMT;Søren Kjær;CJ81SFGPY77LZTJRS;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502697
14/06/2026;10:36:15;GMT;Jürgen Müller;KVGSLQVYSKFSG963C;;Website Payment;Denied;EUR;59,99;0,00;0,00;ORD-503517
14/06/2026;10:45:58;GMT;Nuño Ibáñez;NGKJ4R2WFWBXYB7XL;FWCJB9TPG0105UBS9;Refund;Refunded;EUR;-24,99;0,00;-24,99;ORD-503520
14/06/2026;10:46:37;GMT;José García;2QA36Y8A8K6NQEC3J;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503640
14/06/2026;10:48:44;GMT;José García;9ZFJ70JBMFY3R9AFD;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502370
14/06/2026;11:01:17;GMT;François Dubois;AMZ2S4B6DMCWP3MF5;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502544
14/06/2026;11:02:30;GMT;Céline Marchand;XDRQGKC9MEGY9A1SC;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502635
14/06/2026;11:02:50;GMT;Søren Kjær;QCTARYLHA9ZJN200Y;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503022
14/06/2026;11:14:39;GMT;Jürgen Müller;RYPEL8FVA5LM2DK7H;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502915
14/06/2026;11:40:41;GMT;José García;RPSGF99UQFLS1VP4T;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503690
14/06/2026;12:03:50;GMT;Agnès Rousseau;038GZAT6ABRWUXHSS;;Website Payment;Denied;EUR;24,99;0,00;0,00;ORD-502205
14/06/2026;12:08:25;GMT;Nuño Ibáñez;ZAD0H6Z4EYYYCU26B;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503500
14/06/2026;12:13:46;GMT;María Álvarez;SF93BGK17HGG29A2F;;Website Payment;Denied;EUR;9,99;0,00;0,00;ORD-502751
14/06/2026;12:17:47;GMT;José García;PTMK4Q1334W62J5RJ;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503478
14/06/2026;12:39:45;GMT;Agnès Rousseau;9ZKLC9ZGFZRY6MJXK;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502404
14/06/2026;12:42:39;GMT;Nuño Ibáñez;YYZCQY6ZK3SU30E0Y;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502969
14/06/2026;12:49:38;GMT;Jürgen Müller;56S7JFEKNHBT5MGFF;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-502214
14/06/2026;12:55:56;GMT;Renée Böhm;EYFVB7KBSQUBGSDBZ;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502645
14/06/2026;13:44:02;GMT;Agnès Rousseau;KKSMCVMS80H1ZHAGJ;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502852
14/06/2026;13:58:29;GMT;Agnès Rousseau;XQDF76LXGE5F04LPS;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502300
14/06/2026;14:03:52;GMT;Céline Marchand;Z2YFPVYWY6MC3WE2S;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502774
14/06/2026;14:04:39;GMT;María Álvarez;CN5RQYZ25KPDKTMW2;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503052
14/06/2026;14:05:44;GMT;María Álvarez;FV64SDM6KYVJQM67H;;Website Payment;Denied;EUR;24,99;0,00;0,00;ORD-503521
14/06/2026;14:15:59;GMT;Céline Marchand;LGRDYGAUJWMZ2X1UL;;Website Payment;Denied;EUR;9,99;0,00;0,00;ORD-503810
14/06/2026;14:26:28;GMT;Agnès Rousseau;5KCMJC8ABV0283H7A;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502330
14/06/2026;14:39:45;GMT;Agnès Rousseau;CEYXUFHPRHXYGPW7T;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503830
14/06/2026;14:45:38;GMT;José García;4DPPBL80DLJP1LUUA;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503295
14/06/2026;15:07:47;GMT;Jürgen Müller;YYUNEX39MQNE29PTL;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-503438
14/06/2026;15:11:02;GMT;Émilie Laurent;12J7HSMVETK3ZYMEB;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503891
14/06/2026;15:50:07;GMT;Nuño Ibáñez;K6YWWQX6X8DGDMGNR;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502335
14/06/2026;15:51:07;GMT;Søren Kjær;575C8G8MP5AU0XEJQ;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503431
14/06/2026;15:53:00;GMT;María Álvarez;MF6VLH965M7ZG6QU9;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503485
14/06/2026;15:53:48;GMT;José García;D1MEDS0E426QNR4X5;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503168
14/06/2026;16:01:09;GMT;María Álvarez;ZDA2L1UPFF0K1892L;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503632
14/06/2026;16:30:32;GMT;Søren Kjær;HQHBYU0WUYVMHLK3G;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503105
14/06/2026;16:33:38;GMT;José García;GFV98GQQF9UPQT5XZ;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-502127
14/06/2026;17:12:40;GMT;Jürgen Müller;XJXRZE2HSVT0C9C0Q;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503498
14/06/2026;17:23:50;GMT;François Dubois;C7S1ANN74ZNZC7960;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502434
14/06/2026;17:44:21;GMT;Søren Kjær;J7HN36DW3KNPPKQ7F;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-502580
14/06/2026;17:44:34;GMT;María Álvarez;UC3ZTKGJVGE8YBZWP;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-502666
14/06/2026;18:01:14;GMT;José García;W0ZDVGN4EEJNZAZ8T;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-502956
14/06/2026;18:08:29;GMT;François Dubois;PPKA8E6VWQ4H1XN0J;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503769
14/06/2026;18:11:20;GMT;Nuño Ibáñez;WNUNWGM95PV3DYNK6;;Website Payment;Completed;GBP;21,99;-0,94;21,05;ORD-502248
14/06/2026;18:34:38;GMT;Nuño Ibáñez;760U1KX04YURHPLHH;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-502611
14/06/2026;18:36:15;GMT;Jürgen Müller;6FQHU2TEFKDX1LGQA;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502523
14/06/2026;18:54:09;GMT;Agnès Rousseau;EECXDWTGH0S8HJWJN;;Website Payment;Completed;GBP;21,99;-0,94;21,05;ORD-502491
14/06/2026;18:54:23;GMT;María Álvarez;BPQD2DZD5Z4KTQJX1;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503491
14/06/2026;19:03:46;GMT;Céline Marchand;6BZNSHJ3F545L720K;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-502787
14/06/2026;19:10:44;GMT;François Dubois;C1BXJX8RMY9D2LAF0;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-502657
14/06/2026;19:10:59;GMT;Renée Böhm;5K4BDU6N77TZEZC8V;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-502997
14/06/2026;19:41:42;GMT;Renée Böhm;3X3AXM7PQA13W8JDS;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502413
14/06/2026;19:47:01;GMT;François Dubois;H8BYH8VHVEHCHFFM6;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502264
14/06/2026;20:20:38;GMT;Jürgen Müller;FP6600QW9049DGF7D;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502593
15/06/2026;07:58:58;GMT;Agnès Rousseau;306QNRHKTL4LFXRMC;;Website Payment;Completed;GBP;21,99;-0,94;21,05;ORD-502173
15/06/2026;08:14:45;GMT;Jürgen Müller;T6KXR6H35QBTC0H0S;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502623
15/06/2026;08:23:21;GMT;Agnès Rousseau;YUKFFARCXB0D90MXF;;Website Payment;Completed;GBP;54,99;-1,89;53,10;ORD-503062
15/06/2026;08:40:20;GMT;Nuño Ibáñez;YUQHZBRPG3FDYTPCR;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503306
15/06/2026;08:56:05;GMT;Søren Kjær;MRPSYJE80UF35DKT9;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503324
15/06/2026;09:03:11;GMT;Nuño Ibáñez;X3DS3P1PLM284ZUT7;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502778
15/06/2026;09:06:05;GMT;Jürgen Müller;346MRN4PDZV9EPC2E;;Website Payment;Completed;GBP;54,99;-1,89;53,10;ORD-503417
15/06/2026;09:09:04;GMT;Nuño Ibáñez;8N4LT2XD34USPZ3X2;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503627
15/06/2026;09:28:24;GMT;Nuño Ibáñez;RBQWTUNZJ3P33JV7E;;Website Payment;Completed;GBP;21,99;-0,94;21,05;ORD-502363
15/06/2026;09:39:47;GMT;Jürgen Müller;CEFHS52BFR26UWR2Y;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503276
15/06/2026;10:10:05;GMT;María Álvarez;Q31S0RBP85MDJ7Z4R;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503835
15/06/2026;10:28:09;GMT;María Álvarez;A8P0GBWKGA6N52WJC;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503436
15/06/2026;10:33:08;GMT;François Dubois;FEEZG1STG3Z9C0TPZ;;Website Payment;Denied;EUR;24,99;0,00;0,00;ORD-502258
15/06/2026;10:48:47;GMT;Émilie Laurent;VZFQTGKPDPMF2HETC;;Website Payment;Denied;GBP;21,99;0,00;0,00;ORD-502899
15/06/2026;11:02:28;GMT;José García;TSRFSPNHH1ANF5H3E;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503284
15/06/2026;11:17:08;GMT;François Dubois;XTMR2E8DHEP4A67VT;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503403
15/06/2026;11:36:04;GMT;Søren Kjær;YE7AJPXCAEC8YR14S;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503614
15/06/2026;11:40:35;GMT;José García;YA2CB6PHHCM1MFYL9;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-502350
15/06/2026;11:44:40;GMT;Agnès Rousseau;5992N6J37CPZLYS91;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503303
15/06/2026;11:47:05;GMT;José García;MEUQG4SDJV6LYX3ZC;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-503754
15/06/2026;11:47:41;GMT;François Dubois;AMPGWFB1SQ56HAHLL;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503904
15/06/2026;11:59:53;GMT;María Álvarez;UJJGXK063PBYMYR0C;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502671
15/06/2026;12:01:45;GMT;Émilie Laurent;EPDEAWGVWSZ5K22VW;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503064
15/06/2026;12:14:42;GMT;Nuño Ibáñez;A5SGM5CXFDM4PS928;;Website Payment;Denied;EUR;59,99;0,00;0,00;ORD-503337
15/06/2026;12:31:39;GMT;Agnès Rousseau;A8ME9YFXGFG7Z99VX;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502196
15/06/2026;13:15:24;GMT;Jürgen Müller;XGBXH2B4QB1DCBDV0;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-503163
15/06/2026;13:17:38;GMT;José García;N21ZBQYQ7HUYGW5V3;;Website Payment;Denied;EUR;9,99;0,00;0,00;ORD-502249
15/06/2026;13:19:30;GMT;Søren Kjær;LQT7DJ1TSY5JQMNY3;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503780
15/06/2026;13:26:32;GMT;Renée Böhm;XDXZT2DDGMNA2YKSE;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503294
15/06/2026;13:27:19;GMT;Jürgen Müller;AZY7E986CAMNNQ63R;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503347
15/06/2026;13:37:18;GMT;Agnès Rousseau;LF49M2JJAGN93LVWY;;Website Payment;Completed;GBP;21,99;-0,94;21,05;ORD-503329
15/06/2026;13:42:23;GMT;Agnès Rousseau;6ZESEVKXDG5PES9Y2;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-503824
15/06/2026;13:50:48;GMT;José García;4RL743HBURYV7YN7L;;Website Payment;Completed;GBP;54,99;-1,89;53,10;ORD-503235
15/06/2026;14:11:25;GMT;Jürgen Müller;EHS7CTMJJ1Y0GZSY1;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503297
15/06/2026;14:31:00;GMT;François Dubois;FE2E773E96H67KV00;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503790
15/06/2026;14:32:44;GMT;Nuño Ibáñez;BQ6M3PBQN1UWFGQBA;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503527
15/06/2026;14:36:24;GMT;Renée Böhm;DBNZ0EW7DZ28CCPSE;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502567
15/06/2026;14:57:22;GMT;François Dubois;URNXC2ZMU0JFX7NQ9;;Website Payment;Denied;GBP;54,99;0,00;0,00;ORD-503534
15/06/2026;15:01:53;GMT;Renée Böhm;35ZB8LWW5JENTGKNY;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503609
15/06/2026;15:40:16;GMT;José García;JYLKQL5J4YCFXFNEQ;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-502458
15/06/2026;15:53:39;GMT;Søren Kjær;SRLJ5HPRSEVHEATWB;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502907
15/06/2026;16:18:30;GMT;Søren Kjær;DHZ325SX9W1WN8U36;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503128
15/06/2026;16:55:33;GMT;Agnès Rousseau;N3LV0TC1Q5NBZRW1E;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503089
15/06/2026;17:01:14;GMT;Søren Kjær;AE96SPEKGK8EWKM5J;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503005
15/06/2026;17:25:58;GMT;José García;PWG3YNLF3KHC4V9W8;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502369
15/06/2026;17:31:07;GMT;François Dubois;4N2HP27M81HSM3JTL;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502488
15/06/2026;17:42:10;GMT;Renée Böhm;KV142HRFRH539GWCQ;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503091
